pert_id,pert_iname,cell_lines_tested.x,median_cellline_score,mean_cellline_score,best_cellline_score,worst_cellline_score,compound_rank,cell_lines_tested.y,positive_cell_lines,negative_cell_lines,consistent_reversal,robust_rank
BRD-K93155496,BRD-K93155496,1,-0.15927378253795277,-0.15927378253795277,-0.15927378253795277,-0.15927378253795277,5317,1,0,1,FALSE,5317
BRD-A42969626,BRD-A42969626,1,-0.15943821906811181,-0.15943821906811181,-0.15943821906811181,-0.15943821906811181,5318,1,0,1,FALSE,5318
BRD-K64606589,apicidin,1,-0.1594415140489521,-0.1594415140489521,-0.1594415140489521,-0.1594415140489521,5319,1,0,1,FALSE,5319
BRD-K18059238,gamma-linolenic-acid,1,-0.15958820777754829,-0.15958820777754829,-0.15958820777754829,-0.15958820777754829,5320,1,0,1,FALSE,5320
BRD-K70345064,BRD-K70345064,1,-0.15981368328433326,-0.15981368328433326,-0.15981368328433326,-0.15981368328433326,5321,1,0,1,FALSE,5321
BRD-K49791723,BRD-K49791723,1,-0.15998463386601783,-0.15998463386601783,-0.15998463386601783,-0.15998463386601783,5322,1,0,1,FALSE,5322
BRD-K67352070,TC-2559,1,-0.16002961138225633,-0.16002961138225633,-0.16002961138225633,-0.16002961138225633,5323,1,0,1,FALSE,5323
BRD-K45770447,artemisinin,1,-0.16015383390552074,-0.16015383390552074,-0.16015383390552074,-0.16015383390552074,5324,1,0,1,FALSE,5324
BRD-K59597909,phenothiazine,1,-0.16040061743756584,-0.16040061743756584,-0.16040061743756584,-0.16040061743756584,5325,1,0,1,FALSE,5325
BRD-K23192422,lestaurtinib,1,-0.16040238046739325,-0.16040238046739325,-0.16040238046739325,-0.16040238046739325,5326,1,0,1,FALSE,5326
BRD-K18787491,U-0126,1,-0.16044689916314495,-0.16044689916314495,-0.16044689916314495,-0.16044689916314495,5327,1,0,1,FALSE,5327
BRD-A75919782,leucovorin,1,-0.16052266676934543,-0.16052266676934543,-0.16052266676934543,-0.16052266676934543,5328,1,0,1,FALSE,5328
BRD-K10484463,BRD-K10484463,1,-0.1605980547962137,-0.1605980547962137,-0.1605980547962137,-0.1605980547962137,5329,1,0,1,FALSE,5329
BRD-A50796384,NK26-I-41-1,1,-0.1606547817607752,-0.1606547817607752,-0.1606547817607752,-0.1606547817607752,5330,1,0,1,FALSE,5330
BRD-K64857848,XMD-885,5,-0.1608630698253602,-0.21557431363502397,-0.07937282334908649,-0.41965475806125796,5331,5,0,5,FALSE,5331
BRD-A18497530,5-iodotubercidin,1,-0.1608901567216874,-0.1608901567216874,-0.1608901567216874,-0.1608901567216874,5332,1,0,1,FALSE,5332
BRD-K72903603,zidovudine,1,-0.161004527988305,-0.161004527988305,-0.161004527988305,-0.161004527988305,5333,1,0,1,FALSE,5333
BRD-K14700434,MW-SHH-151,1,-0.161131694148624,-0.161131694148624,-0.161131694148624,-0.161131694148624,5334,1,0,1,FALSE,5334
BRD-K56745457,azauridine,1,-0.16114307685773538,-0.16114307685773538,-0.16114307685773538,-0.16114307685773538,5335,1,0,1,FALSE,5335
BRD-A63934767,alclometasone,1,-0.16119122347250162,-0.16119122347250162,-0.16119122347250162,-0.16119122347250162,5336,1,0,1,FALSE,5336
BRD-K34437622,5-FP,1,-0.16130755179199102,-0.16130755179199102,-0.16130755179199102,-0.16130755179199102,5337,1,0,1,FALSE,5337
BRD-K04887706,AKT-inhibitor-1-2,5,-0.16151485147836397,-0.17254076314034794,0.12405959864197626,-0.4084344692349946,5338,5,1,4,FALSE,5338
BRD-A47633927,NPC-15199,1,-0.16153102914837814,-0.16153102914837814,-0.16153102914837814,-0.16153102914837814,5339,1,0,1,FALSE,5339
BRD-K24201553,SB-269970,1,-0.16153967207235992,-0.16153967207235992,-0.16153967207235992,-0.16153967207235992,5340,1,0,1,FALSE,5340
BRD-K47771675,BRD-K47771675,1,-0.16155708406414626,-0.16155708406414626,-0.16155708406414626,-0.16155708406414626,5341,1,0,1,FALSE,5341
BRD-A42831637,tetrahydrocannabinol-7-oic-acid,1,-0.16166951469271734,-0.16166951469271734,-0.16166951469271734,-0.16166951469271734,5342,1,0,1,FALSE,5342
BRD-K51973945,BRD-K51973945,1,-0.16167810726017362,-0.16167810726017362,-0.16167810726017362,-0.16167810726017362,5343,1,0,1,FALSE,5343
BRD-K67298865,SB-431542,1,-0.16188637157189756,-0.16188637157189756,-0.16188637157189756,-0.16188637157189756,5344,1,0,1,FALSE,5344
BRD-K93658967,aloisine,1,-0.1619287454035456,-0.1619287454035456,-0.1619287454035456,-0.1619287454035456,5345,1,0,1,FALSE,5345
BRD-K32307229,BRD-K32307229,1,-0.16193816232702563,-0.16193816232702563,-0.16193816232702563,-0.16193816232702563,5346,1,0,1,FALSE,5346
BRD-A50764878,MDL-73005EF,1,-0.16214045753498718,-0.16214045753498718,-0.16214045753498718,-0.16214045753498718,5347,1,0,1,FALSE,5347
BRD-A34255068,rolipram,1,-0.16223499525311497,-0.16223499525311497,-0.16223499525311497,-0.16223499525311497,5348,1,0,1,FALSE,5348
BRD-A20968261,WAY-213613,1,-0.16231175305914025,-0.16231175305914025,-0.16231175305914025,-0.16231175305914025,5349,1,0,1,FALSE,5349
BRD-K01926222,VU-0402604,1,-0.16233584506335103,-0.16233584506335103,-0.16233584506335103,-0.16233584506335103,5350,1,0,1,FALSE,5350
BRD-K90143908,BRD-K90143908,1,-0.1625419363907814,-0.1625419363907814,-0.1625419363907814,-0.1625419363907814,5351,1,0,1,FALSE,5351
BRD-K92559570,KU-C103884,1,-0.16259703111599616,-0.16259703111599616,-0.16259703111599616,-0.16259703111599616,5352,1,0,1,FALSE,5352
BRD-K28667793,pyrazinamide,1,-0.16313444112062972,-0.16313444112062972,-0.16313444112062972,-0.16313444112062972,5353,1,0,1,FALSE,5353
BRD-K91442916,CAM-9-026,1,-0.163158234999749,-0.163158234999749,-0.163158234999749,-0.163158234999749,5354,1,0,1,FALSE,5354
BRD-A39210489,chlortetracycline,1,-0.1632423101450471,-0.1632423101450471,-0.1632423101450471,-0.1632423101450471,5355,1,0,1,FALSE,5355
BRD-K98143437,SB-239063,1,-0.16336144513381817,-0.16336144513381817,-0.16336144513381817,-0.16336144513381817,5356,1,0,1,FALSE,5356
BRD-A29009894,AZD-1480,5,-0.16351640714583576,-0.1492170508623508,0.13773303709694393,-0.40714933421498345,5357,5,2,3,FALSE,5357
BRD-A08658758,BRD-A08658758,1,-0.16378282752119275,-0.16378282752119275,-0.16378282752119275,-0.16378282752119275,5358,1,0,1,FALSE,5358
BRD-K62586643,JAS07-001,1,-0.16379420568619169,-0.16379420568619169,-0.16379420568619169,-0.16379420568619169,5359,1,0,1,FALSE,5359
BRD-K62659735,BRD-K62659735,1,-0.16396564946040287,-0.16396564946040287,-0.16396564946040287,-0.16396564946040287,5360,1,0,1,FALSE,5360
BRD-K19436903,BRD-K19436903,1,-0.16400937846182717,-0.16400937846182717,-0.16400937846182717,-0.16400937846182717,5361,1,0,1,FALSE,5361
BRD-K28178212,GW-441756,1,-0.16430446677403032,-0.16430446677403032,-0.16430446677403032,-0.16430446677403032,5362,1,0,1,FALSE,5362
BRD-K89558221,BRD-K89558221,1,-0.16431209708243355,-0.16431209708243355,-0.16431209708243355,-0.16431209708243355,5363,1,0,1,FALSE,5363
BRD-K52960356,acetohexamide,1,-0.16433877598261729,-0.16433877598261729,-0.16433877598261729,-0.16433877598261729,5364,1,0,1,FALSE,5364
BRD-K61921568,BRD-K61921568,1,-0.16435234770792378,-0.16435234770792378,-0.16435234770792378,-0.16435234770792378,5365,1,0,1,FALSE,5365
BRD-K33761091,BRD-K33761091,1,-0.16440545385697747,-0.16440545385697747,-0.16440545385697747,-0.16440545385697747,5366,1,0,1,FALSE,5366
BRD-K53816294,BRD-K53816294,1,-0.16448718763570708,-0.16448718763570708,-0.16448718763570708,-0.16448718763570708,5367,1,0,1,FALSE,5367
BRD-K67261995,adipiodone,1,-0.16449150357376782,-0.16449150357376782,-0.16449150357376782,-0.16449150357376782,5368,1,0,1,FALSE,5368
BRD-K73293050,WZ-3146,1,-0.16449778472354298,-0.16449778472354298,-0.16449778472354298,-0.16449778472354298,5369,1,0,1,FALSE,5369
BRD-M79902621,terbutaline,1,-0.16451011901737778,-0.16451011901737778,-0.16451011901737778,-0.16451011901737778,5370,1,0,1,FALSE,5370
BRD-K37687095,AZD-8330,5,-0.16456055060187702,-0.24430678027540922,-0.12031567045880168,-0.5706154906098018,5371,5,0,5,FALSE,5371
BRD-A29289453,PCA-4248,1,-0.16457810416289181,-0.16457810416289181,-0.16457810416289181,-0.16457810416289181,5372,1,0,1,FALSE,5372
BRD-K62768020,BRD-K62768020,1,-0.16464310332886645,-0.16464310332886645,-0.16464310332886645,-0.16464310332886645,5373,1,0,1,FALSE,5373
BRD-A84174873,baclofen,1,-0.16495472456633808,-0.16495472456633808,-0.16495472456633808,-0.16495472456633808,5374,1,0,1,FALSE,5374
BRD-A60784279,BRD-A60784279,1,-0.16522726585623598,-0.16522726585623598,-0.16522726585623598,-0.16522726585623598,5375,1,0,1,FALSE,5375
BRD-A93477898,PETCM,1,-0.16524530858977243,-0.16524530858977243,-0.16524530858977243,-0.16524530858977243,5376,1,0,1,FALSE,5376
BRD-K77399257,SA-1920942,1,-0.16574512884033527,-0.16574512884033527,-0.16574512884033527,-0.16574512884033527,5377,1,0,1,FALSE,5377
BRD-K60923938,veratridine,1,-0.1657654358017162,-0.1657654358017162,-0.1657654358017162,-0.1657654358017162,5378,1,0,1,FALSE,5378
BRD-K28115081,apafant,1,-0.16588855896083565,-0.16588855896083565,-0.16588855896083565,-0.16588855896083565,5379,1,0,1,FALSE,5379
BRD-K28800414,BRD-K28800414,1,-0.16597541388765785,-0.16597541388765785,-0.16597541388765785,-0.16597541388765785,5380,1,0,1,FALSE,5380
BRD-A83706824,BRD-A83706824,1,-0.16602252758580663,-0.16602252758580663,-0.16602252758580663,-0.16602252758580663,5381,1,0,1,FALSE,5381
BRD-A92161634,scopoline,1,-0.16629510677185566,-0.16629510677185566,-0.16629510677185566,-0.16629510677185566,5382,1,0,1,FALSE,5382
BRD-K87990216,piretanide,1,-0.16651090594963347,-0.16651090594963347,-0.16651090594963347,-0.16651090594963347,5383,1,0,1,FALSE,5383
BRD-K62473229,BRD-K62473229,1,-0.1665739355590377,-0.1665739355590377,-0.1665739355590377,-0.1665739355590377,5384,1,0,1,FALSE,5384
BRD-K42867405,BRD-K42867405,1,-0.16666334767019847,-0.16666334767019847,-0.16666334767019847,-0.16666334767019847,5385,1,0,1,FALSE,5385
BRD-K61993165,niacin,1,-0.16684798269767198,-0.16684798269767198,-0.16684798269767198,-0.16684798269767198,5386,1,0,1,FALSE,5386
BRD-K38159897,chenodeoxycholic-acid,1,-0.16687665243724575,-0.16687665243724575,-0.16687665243724575,-0.16687665243724575,5387,1,0,1,FALSE,5387
BRD-A52771319,BRD-A52771319,1,-0.16688076255394146,-0.16688076255394146,-0.16688076255394146,-0.16688076255394146,5388,1,0,1,FALSE,5388
BRD-K20168484,BRD-K20168484,1,-0.1671135849928873,-0.1671135849928873,-0.1671135849928873,-0.1671135849928873,5389,1,0,1,FALSE,5389
BRD-K99705204,MW-A1-2,1,-0.16722338724290425,-0.16722338724290425,-0.16722338724290425,-0.16722338724290425,5390,1,0,1,FALSE,5390
BRD-K68867920,quetiapine,1,-0.16724896976024697,-0.16724896976024697,-0.16724896976024697,-0.16724896976024697,5391,1,0,1,FALSE,5391
BRD-A48180038,trihexyphenidyl,1,-0.1672622972799658,-0.1672622972799658,-0.1672622972799658,-0.1672622972799658,5392,1,0,1,FALSE,5392
BRD-K46862739,metyrapone,1,-0.1673498540540234,-0.1673498540540234,-0.1673498540540234,-0.1673498540540234,5393,1,0,1,FALSE,5393
BRD-K06555716,BRD-K06555716,1,-0.16763366986671852,-0.16763366986671852,-0.16763366986671852,-0.16763366986671852,5394,1,0,1,FALSE,5394
BRD-K26548821,quinpirol-(-),1,-0.16809364034775268,-0.16809364034775268,-0.16809364034775268,-0.16809364034775268,5395,1,0,1,FALSE,5395
BRD-K30647638,BRD-K30647638,1,-0.16811227002185258,-0.16811227002185258,-0.16811227002185258,-0.16811227002185258,5396,1,0,1,FALSE,5396
BRD-K93779718,BRD-K93779718,1,-0.16831774683792702,-0.16831774683792702,-0.16831774683792702,-0.16831774683792702,5397,1,0,1,FALSE,5397
BRD-K62291994,BRD-K62291994,1,-0.16844848794599826,-0.16844848794599826,-0.16844848794599826,-0.16844848794599826,5398,1,0,1,FALSE,5398
BRD-K81001086,cefsulodin,1,-0.16849763340378954,-0.16849763340378954,-0.16849763340378954,-0.16849763340378954,5399,1,0,1,FALSE,5399
BRD-A31521121,methocarbamol,1,-0.16850207846758222,-0.16850207846758222,-0.16850207846758222,-0.16850207846758222,5400,1,0,1,FALSE,5400
BRD-K54978501,pivmecillinam,1,-0.16862822968030672,-0.16862822968030672,-0.16862822968030672,-0.16862822968030672,5401,1,0,1,FALSE,5401
BRD-K83493571,BRD-K83493571,1,-0.16867071546563428,-0.16867071546563428,-0.16867071546563428,-0.16867071546563428,5402,1,0,1,FALSE,5402
BRD-K48970916,danazol,1,-0.16879940831824997,-0.16879940831824997,-0.16879940831824997,-0.16879940831824997,5403,1,0,1,FALSE,5403
BRD-A25569250,KI-16425,1,-0.1688981630766074,-0.1688981630766074,-0.1688981630766074,-0.1688981630766074,5404,1,0,1,FALSE,5404
BRD-K43776433,BRD-K43776433,1,-0.16900570087073724,-0.16900570087073724,-0.16900570087073724,-0.16900570087073724,5405,1,0,1,FALSE,5405
BRD-K91913968,BRD-K91913968,1,-0.16909979775152317,-0.16909979775152317,-0.16909979775152317,-0.16909979775152317,5406,1,0,1,FALSE,5406
BRD-A34299591,budesonide,1,-0.16926960106863795,-0.16926960106863795,-0.16926960106863795,-0.16926960106863795,5407,1,0,1,FALSE,5407
BRD-A65818372,ioversol,1,-0.16936648129377924,-0.16936648129377924,-0.16936648129377924,-0.16936648129377924,5408,1,0,1,FALSE,5408
BRD-A51233382,tribenoside,1,-0.16939655989522123,-0.16939655989522123,-0.16939655989522123,-0.16939655989522123,5409,1,0,1,FALSE,5409
BRD-K87432599,BRD-K87432599,1,-0.16979625546927107,-0.16979625546927107,-0.16979625546927107,-0.16979625546927107,5410,1,0,1,FALSE,5410
BRD-K83508485,FK-888,1,-0.1698628103694798,-0.1698628103694798,-0.1698628103694798,-0.1698628103694798,5411,1,0,1,FALSE,5411
BRD-K06902185,minoxidil,1,-0.16992235375845582,-0.16992235375845582,-0.16992235375845582,-0.16992235375845582,5412,1,0,1,FALSE,5412
BRD-K13049116,BMS-754807,1,-0.17009543382083425,-0.17009543382083425,-0.17009543382083425,-0.17009543382083425,5413,1,0,1,FALSE,5413
BRD-A10188456,dexamethasone,1,-0.17037305424795685,-0.17037305424795685,-0.17037305424795685,-0.17037305424795685,5414,1,0,1,FALSE,5414
BRD-K54416256,methimazole,1,-0.1703769360925967,-0.1703769360925967,-0.1703769360925967,-0.1703769360925967,5415,1,0,1,FALSE,5415
BRD-K17113870,lovastatin,1,-0.17047167335876556,-0.17047167335876556,-0.17047167335876556,-0.17047167335876556,5416,1,0,1,FALSE,5416
BRD-K39187410,BRD-K39187410,1,-0.17049749868871816,-0.17049749868871816,-0.17049749868871816,-0.17049749868871816,5417,1,0,1,FALSE,5417
BRD-K84864079,BRD-K84864079,1,-0.17060728160671665,-0.17060728160671665,-0.17060728160671665,-0.17060728160671665,5418,1,0,1,FALSE,5418
BRD-K27520107,BRD-K27520107,1,-0.17064676305950577,-0.17064676305950577,-0.17064676305950577,-0.17064676305950577,5419,1,0,1,FALSE,5419
BRD-K63129749,BRD-K63129749,1,-0.17064831772279593,-0.17064831772279593,-0.17064831772279593,-0.17064831772279593,5420,1,0,1,FALSE,5420
BRD-K17119186,BAS-00535043,1,-0.17081977066945925,-0.17081977066945925,-0.17081977066945925,-0.17081977066945925,5421,1,0,1,FALSE,5421
BRD-K86882815,cabergoline,1,-0.1708387636600793,-0.1708387636600793,-0.1708387636600793,-0.1708387636600793,5422,1,0,1,FALSE,5422
BRD-K42644990,BRD-K42644990,1,-0.17089855915236235,-0.17089855915236235,-0.17089855915236235,-0.17089855915236235,5423,1,0,1,FALSE,5423
BRD-U66370498,androstanol,1,-0.17094131577561705,-0.17094131577561705,-0.17094131577561705,-0.17094131577561705,5424,1,0,1,FALSE,5424
BRD-K47192521,icosapent,1,-0.1709424690313105,-0.1709424690313105,-0.1709424690313105,-0.1709424690313105,5425,1,0,1,FALSE,5425
BRD-K14693417,cinchonine,1,-0.17095669370568756,-0.17095669370568756,-0.17095669370568756,-0.17095669370568756,5426,1,0,1,FALSE,5426
BRD-K05673000,dicloxacillin,1,-0.17105103998606405,-0.17105103998606405,-0.17105103998606405,-0.17105103998606405,5427,1,0,1,FALSE,5427
BRD-K26979635,NS-3694,1,-0.17113321644933843,-0.17113321644933843,-0.17113321644933843,-0.17113321644933843,5428,1,0,1,FALSE,5428
BRD-A66861218,BRD-A66861218,1,-0.17145692384624256,-0.17145692384624256,-0.17145692384624256,-0.17145692384624256,5429,1,0,1,FALSE,5429
BRD-K68102868,BRD-K68102868,1,-0.17150665046078806,-0.17150665046078806,-0.17150665046078806,-0.17150665046078806,5430,1,0,1,FALSE,5430
BRD-A62434282,goserelin,1,-0.17155059724553015,-0.17155059724553015,-0.17155059724553015,-0.17155059724553015,5431,1,0,1,FALSE,5431
BRD-K73281599,BRD-K73281599,1,-0.17158549771548903,-0.17158549771548903,-0.17158549771548903,-0.17158549771548903,5432,1,0,1,FALSE,5432
BRD-A42153648,formestane,1,-0.17167970918036593,-0.17167970918036593,-0.17167970918036593,-0.17167970918036593,5433,1,0,1,FALSE,5433
BRD-K44779798,miglitol,1,-0.1717010503610671,-0.1717010503610671,-0.1717010503610671,-0.1717010503610671,5434,1,0,1,FALSE,5434
BRD-K99135512,BRD-K99135512,1,-0.17178996362631047,-0.17178996362631047,-0.17178996362631047,-0.17178996362631047,5435,1,0,1,FALSE,5435
BRD-K61250553,loperamide,1,-0.17186878105629322,-0.17186878105629322,-0.17186878105629322,-0.17186878105629322,5436,1,0,1,FALSE,5436
BRD-K11795542,BRD-K11795542,1,-0.17245010403464223,-0.17245010403464223,-0.17245010403464223,-0.17245010403464223,5437,1,0,1,FALSE,5437
BRD-K36826784,SA-1922257,1,-0.17248414412464091,-0.17248414412464091,-0.17248414412464091,-0.17248414412464091,5438,1,0,1,FALSE,5438
BRD-K39507792,BRD-K39507792,1,-0.1725053486697194,-0.1725053486697194,-0.1725053486697194,-0.1725053486697194,5439,1,0,1,FALSE,5439
BRD-A22844106,tenoxicam,1,-0.1727956814618028,-0.1727956814618028,-0.1727956814618028,-0.1727956814618028,5440,1,0,1,FALSE,5440
BRD-K14643723,4-(2-amino-ethyl)-benzenesulfonamide,1,-0.17291453263989343,-0.17291453263989343,-0.17291453263989343,-0.17291453263989343,5441,1,0,1,FALSE,5441
BRD-A38747044,KU-14R,1,-0.1730247969420372,-0.1730247969420372,-0.1730247969420372,-0.1730247969420372,5442,1,0,1,FALSE,5442
BRD-K31920458,mestranol,1,-0.17306126004348799,-0.17306126004348799,-0.17306126004348799,-0.17306126004348799,5443,1,0,1,FALSE,5443
BRD-K39580048,ARG-A1-2,1,-0.1731458196468913,-0.1731458196468913,-0.1731458196468913,-0.1731458196468913,5444,1,0,1,FALSE,5444
BRD-K85266041,DNQX,1,-0.17326184764423738,-0.17326184764423738,-0.17326184764423738,-0.17326184764423738,5445,1,0,1,FALSE,5445
BRD-K14096083,VU-0424206-1,1,-0.17329793803127805,-0.17329793803127805,-0.17329793803127805,-0.17329793803127805,5446,1,0,1,FALSE,5446
BRD-A35588707,teniposide,1,-0.17331567974577944,-0.17331567974577944,-0.17331567974577944,-0.17331567974577944,5447,1,0,1,FALSE,5447
BRD-K69159985,BRD-K69159985,1,-0.17338193599209456,-0.17338193599209456,-0.17338193599209456,-0.17338193599209456,5448,1,0,1,FALSE,5448
BRD-K58935841,BRD-K58935841,1,-0.17357489116277455,-0.17357489116277455,-0.17357489116277455,-0.17357489116277455,5449,1,0,1,FALSE,5449
BRD-K51541829,Ro-25-6981,1,-0.17358177199197733,-0.17358177199197733,-0.17358177199197733,-0.17358177199197733,5450,1,0,1,FALSE,5450
BRD-K43682718,SA-424589,1,-0.1735922640582574,-0.1735922640582574,-0.1735922640582574,-0.1735922640582574,5451,1,0,1,FALSE,5451
BRD-A54487287,cortisone-acetate,1,-0.17364500068591504,-0.17364500068591504,-0.17364500068591504,-0.17364500068591504,5452,1,0,1,FALSE,5452
BRD-K37447567,hydrocotarnine,1,-0.17372969884823247,-0.17372969884823247,-0.17372969884823247,-0.17372969884823247,5453,1,0,1,FALSE,5453
BRD-K71879957,BRD-K71879957,1,-0.17383836084528775,-0.17383836084528775,-0.17383836084528775,-0.17383836084528775,5454,1,0,1,FALSE,5454
BRD-K31453413,BRD-K31453413,1,-0.17393474107270207,-0.17393474107270207,-0.17393474107270207,-0.17393474107270207,5455,1,0,1,FALSE,5455
BRD-K69304050,BRD-K69304050,1,-0.1739521272714228,-0.1739521272714228,-0.1739521272714228,-0.1739521272714228,5456,1,0,1,FALSE,5456
BRD-K10705233,GW-405833,1,-0.17406610233448577,-0.17406610233448577,-0.17406610233448577,-0.17406610233448577,5457,1,0,1,FALSE,5457
BRD-K33226500,indinavir,1,-0.1741201237966813,-0.1741201237966813,-0.1741201237966813,-0.1741201237966813,5458,1,0,1,FALSE,5458
BRD-K98173387,BRD-K98173387,1,-0.17423860525085655,-0.17423860525085655,-0.17423860525085655,-0.17423860525085655,5459,1,0,1,FALSE,5459
BRD-K19277754,paroxetine,1,-0.1742410547854265,-0.1742410547854265,-0.1742410547854265,-0.1742410547854265,5460,1,0,1,FALSE,5460
BRD-A44827100,erythromycin,1,-0.17426786424243645,-0.17426786424243645,-0.17426786424243645,-0.17426786424243645,5461,1,0,1,FALSE,5461
BRD-K49945136,GR-113808,1,-0.17432743886602706,-0.17432743886602706,-0.17432743886602706,-0.17432743886602706,5462,1,0,1,FALSE,5462
BRD-K56515112,medrysone,1,-0.17449971439796164,-0.17449971439796164,-0.17449971439796164,-0.17449971439796164,5463,1,0,1,FALSE,5463
BRD-K19390271,BRD-K19390271,1,-0.17451957820328617,-0.17451957820328617,-0.17451957820328617,-0.17451957820328617,5464,1,0,1,FALSE,5464
BRD-K75430629,BRD-K75430629,1,-0.17452713881792803,-0.17452713881792803,-0.17452713881792803,-0.17452713881792803,5465,1,0,1,FALSE,5465
BRD-K71459980,SA-102676,1,-0.1745559847358962,-0.1745559847358962,-0.1745559847358962,-0.1745559847358962,5466,1,0,1,FALSE,5466
BRD-K09902564,BRD-K09902564,1,-0.17474436449041336,-0.17474436449041336,-0.17474436449041336,-0.17474436449041336,5467,1,0,1,FALSE,5467
BRD-K21640605,BRD-K21640605,1,-0.17483226160491125,-0.17483226160491125,-0.17483226160491125,-0.17483226160491125,5468,1,0,1,FALSE,5468
BRD-K41303952,BRD-K41303952,1,-0.17484004216765447,-0.17484004216765447,-0.17484004216765447,-0.17484004216765447,5469,1,0,1,FALSE,5469
BRD-K81783531,VX-222,1,-0.17486263323107712,-0.17486263323107712,-0.17486263323107712,-0.17486263323107712,5470,1,0,1,FALSE,5470
